,ACC_x,ACC_y,ACC_z,GYR_x,GYR_y,GYR_z,Q_0,Q_1,Q_2,Q_3,Pitch,Yaw,ACC_x,ACC_y,ACC_z,GYR_x,GYR_y,GYR_z,Q_0,Q_1,Q_2,Q_3,Pitch,Yaw,ACC_x,ACC_y,ACC_z,GYR_x,GYR_y,GYR_z,Q_0,Q_1,Q_2,Q_3,Pitch,Yaw
78680,0.996094,0.088379,0.182617,0.549316,-2.014160,0.122070,-0.768005,-0.087616,0.633148,-0.039764,-78.376465,-14.348145,0.999023,-0.087891,-0.186035,-0.610352,0.305176,-0.183105,-0.629852,-0.067902,0.763306,-0.126587,-78.162231,164.262085,0.998047,0.111816,0.017578,-0.366211,-0.427246,-0.122070,-0.008423,-0.696167,-0.075439,-0.713806,-83.045654,104.633789
78690,0.996094,0.088379,0.182617,0.549316,-2.014160,0.122070,-0.767548,-0.088837,0.633423,-0.041138,-78.431396,-14.282227,1.000488,-0.089844,-0.178711,-0.549316,0.732422,0.000000,-0.630371,-0.065338,0.763458,-0.124176,-78.178711,163.948975,1.001953,0.116699,0.013184,-0.061035,-0.061035,-0.366211,-0.009003,-0.696320,-0.074890,-0.713745,-83.051147,104.436035
78700,0.996094,0.088379,0.182617,0.549316,-2.014160,0.122070,-0.767548,-0.088837,0.633423,-0.041138,-78.431396,-14.282227,1.000488,-0.089844,-0.178711,-0.549316,0.732422,0.000000,-0.630371,-0.065338,0.763458,-0.124176,-78.178711,163.948975,1.001953,0.116699,0.013184,-0.061035,-0.061035,-0.366211,-0.009003,-0.696320,-0.074890,-0.713745,-83.051147,104.436035
78710,0.996094,0.088379,0.182617,0.549316,-2.014160,0.122070,-0.767548,-0.088837,0.633423,-0.041138,-78.431396,-14.282227,1.000488,-0.089844,-0.178711,-0.549316,0.732422,0.000000,-0.630371,-0.065338,0.763458,-0.124176,-78.178711,163.948975,1.001953,0.116699,0.013184,-0.061035,-0.061035,-0.366211,-0.009003,-0.696320,-0.074890,-0.713745,-83.051147,104.436035
78720,0.997070,0.087402,0.182129,0.244141,-1.831055,0.000000,-0.767090,-0.090149,0.633667,-0.042358,-78.491821,-14.216309,0.996094,-0.090332,-0.187500,0.305176,0.061035,-0.244141,-0.630920,-0.062378,0.763702,-0.121460,-78.200684,163.569946,1.001953,0.115723,0.011230,-0.061035,0.000000,0.305176,-0.009247,-0.696411,-0.074677,-0.713654,-83.045654,104.293213
78730,0.997070,0.087402,0.182129,0.244141,-1.831055,0.000000,-0.767090,-0.090149,0.633667,-0.042358,-78.491821,-14.216309,0.996094,-0.090332,-0.187500,0.305176,0.061035,-0.244141,-0.630920,-0.062378,0.763702,-0.121460,-78.200684,163.569946,1.001953,0.115723,0.011230,-0.061035,0.000000,0.305176,-0.009247,-0.696411,-0.074677,-0.713654,-83.045654,104.293213
78740,0.997070,0.087402,0.182129,0.244141,-1.831055,0.000000,-0.767090,-0.090149,0.633667,-0.042358,-78.491821,-14.216309,0.996094,-0.090332,-0.187500,0.305176,0.061035,-0.244141,-0.630920,-0.062378,0.763702,-0.121460,-78.200684,163.569946,1.001953,0.115723,0.011230,-0.061035,0.000000,0.305176,-0.009247,-0.696411,-0.074677,-0.713654,-83.045654,104.293213
78750,0.998047,0.086426,0.184570,0.000000,-1.464844,-0.061035,-0.766785,-0.091125,0.633881,-0.043701,-78.535767,-14.155884,1.005859,-0.089844,-0.194336,-1.098633,0.427246,-0.305176,-0.631287,-0.059784,0.763977,-0.118988,-78.200684,163.300781,0.998535,0.109863,0.017090,-0.793457,-0.061035,-0.427246,-0.010132,-0.696503,-0.073853,-0.713623,-83.045654,104.133911
78760,0.998047,0.086426,0.184570,0.000000,-1.464844,-0.061035,-0.766785,-0.091125,0.633881,-0.043701,-78.535767,-14.155884,1.005859,-0.089844,-0.194336,-1.098633,0.427246,-0.305176,-0.631287,-0.059784,0.763977,-0.118988,-78.200684,163.300781,0.998535,0.109863,0.017090,-0.793457,-0.061035,-0.427246,-0.010132,-0.696503,-0.073853,-0.713623,-83.045654,104.133911
78770,0.998047,0.086426,0.184570,0.000000,-1.464844,-0.061035,-0.766785,-0.091125,0.633881,-0.043701,-78.535767,-14.155884,1.005859,-0.089844,-0.194336,-1.098633,0.427246,-0.305176,-0.631287,-0.059784,0.763977,-0.118988,-78.200684,163.300781,0.998535,0.109863,0.017090,-0.793457,-0.061035,-0.427246,-0.010132,-0.696503,-0.073853,-0.713623,-83.045654,104.133911
78780,0.999023,0.086426,0.185547,-0.244141,-1.037598,-0.183105,-0.766510,-0.092041,0.634003,-0.044708,-78.574219,-14.089966,1.000000,-0.085449,-0.178223,-0.488281,0.854492,-0.061035,-0.631897,-0.056854,0.764130,-0.116241,-78.228149,162.932739,1.002930,0.117676,0.013184,-1.159668,0.000000,-0.488281,-0.010895,-0.696594,-0.073212,-0.713623,-83.040161,103.996582
78790,0.999023,0.086426,0.185547,-0.244141,-1.037598,-0.183105,-0.766510,-0.092041,0.634003,-0.044708,-78.574219,-14.089966,1.000000,-0.085449,-0.178223,-0.488281,0.854492,-0.061035,-0.631897,-0.056854,0.764130,-0.116241,-78.228149,162.932739,1.002930,0.117676,0.013184,-1.159668,0.000000,-0.488281,-0.010895,-0.696594,-0.073212,-0.713623,-83.040161,103.996582
78800,0.999023,0.086426,0.185547,-0.244141,-1.037598,-0.183105,-0.766510,-0.092041,0.634003,-0.044708,-78.574219,-14.089966,1.000000,-0.085449,-0.178223,-0.488281,0.854492,-0.061035,-0.631897,-0.056854,0.764130,-0.116241,-78.228149,162.932739,1.002930,0.117676,0.013184,-1.159668,0.000000,-0.488281,-0.010895,-0.696594,-0.073212,-0.713623,-83.040161,103.996582
78810,0.999023,0.086426,0.185547,-0.244141,-1.037598,-0.183105,-0.766266,-0.093048,0.634033,-0.045807,-78.596191,-14.002075,1.007324,-0.086914,-0.184570,-0.061035,0.305176,-0.122070,-0.632324,-0.054443,0.764313,-0.113983,-78.244629,162.641602,0.991699,0.118164,0.015625,-2.197266,-0.122070,-0.671387,-0.011597,-0.696655,-0.072754,-0.713593,-83.023682,103.864746
78820,0.999023,0.086426,0.185547,-0.244141,-1.037598,-0.183105,-0.766266,-0.093048,0.634033,-0.045807,-78.596191,-14.002075,1.007324,-0.086914,-0.184570,-0.061035,0.305176,-0.122070,-0.632324,-0.054443,0.764313,-0.113983,-78.244629,162.641602,0.991699,0.118164,0.015625,-2.197266,-0.122070,-0.671387,-0.011597,-0.696655,-0.072754,-0.713593,-83.023682,103.864746
78830,0.999023,0.086426,0.185547,-0.244141,-1.037598,-0.183105,-0.766266,-0.093048,0.634033,-0.045807,-78.596191,-14.002075,1.007324,-0.086914,-0.184570,-0.061035,0.305176,-0.122070,-0.632324,-0.054443,0.764313,-0.113983,-78.244629,162.641602,0.991699,0.118164,0.015625,-2.197266,-0.122070,-0.671387,-0.011597,-0.696655,-0.072754,-0.713593,-83.023682,103.864746
78840,0.999023,0.086426,0.185547,-0.244141,-1.037598,-0.183105,-0.766266,-0.093048,0.634033,-0.045807,-78.596191,-14.002075,1.007324,-0.086914,-0.184570,-0.061035,0.305176,-0.122070,-0.632324,-0.054443,0.764313,-0.113983,-78.244629,162.641602,0.991699,0.118164,0.015625,-2.197266,-0.122070,-0.671387,-0.011597,-0.696655,-0.072754,-0.713593,-83.023682,103.864746
78850,1.000000,0.085938,0.186523,-0.549316,-0.732422,-0.244141,-0.766144,-0.093811,0.634033,-0.046661,-78.612671,-13.919678,0.993164,-0.093262,-0.179688,-0.244141,0.915527,-0.305176,-0.632812,-0.052216,0.764374,-0.111908,-78.266602,162.344971,0.991211,0.104980,0.020996,-0.793457,-0.549316,-0.244141,-0.013062,-0.696808,-0.071320,-0.713531,-83.018188,103.612061
78860,1.000000,0.085938,0.186523,-0.549316,-0.732422,-0.244141,-0.766144,-0.093811,0.634033,-0.046661,-78.612671,-13.919678,0.993164,-0.093262,-0.179688,-0.244141,0.915527,-0.305176,-0.632812,-0.052216,0.764374,-0.111908,-78.266602,162.344971,0.991211,0.104980,0.020996,-0.793457,-0.549316,-0.244141,-0.013062,-0.696808,-0.071320,-0.713531,-83.018188,103.612061
78870,1.000000,0.085938,0.186523,-0.549316,-0.732422,-0.244141,-0.766144,-0.093811,0.634033,-0.046661,-78.612671,-13.919678,0.993164,-0.093262,-0.179688,-0.244141,0.915527,-0.305176,-0.632812,-0.052216,0.764374,-0.111908,-78.266602,162.344971,0.991211,0.104980,0.020996,-0.793457,-0.549316,-0.244141,-0.013062,-0.696808,-0.071320,-0.713531,-83.018188,103.612061
78880,1.000977,0.086426,0.185547,-0.671387,-0.488281,-0.366211,-0.766022,-0.094696,0.634003,-0.047607,-78.618164,-13.831787,0.996094,-0.095215,-0.180664,-0.305176,0.793457,-0.183105,-0.633331,-0.049774,0.764404,-0.109680,-78.294067,161.998901,1.004883,0.116211,0.018066,-0.122070,-0.549316,-0.244141,-0.013794,-0.696991,-0.070648,-0.713409,-83.018188,103.331909
78890,1.000977,0.086426,0.185547,-0.671387,-0.488281,-0.366211,-0.766022,-0.094696,0.634003,-0.047607,-78.618164,-13.831787,0.996094,-0.095215,-0.180664,-0.305176,0.793457,-0.183105,-0.633331,-0.049774,0.764404,-0.109680,-78.294067,161.998901,1.004883,0.116211,0.018066,-0.122070,-0.549316,-0.244141,-0.013794,-0.696991,-0.070648,-0.713409,-83.018188,103.331909
78900,1.000977,0.086426,0.185547,-0.671387,-0.488281,-0.366211,-0.766022,-0.094696,0.634003,-0.047607,-78.618164,-13.831787,0.996094,-0.095215,-0.180664,-0.305176,0.793457,-0.183105,-0.633331,-0.049774,0.764404,-0.109680,-78.294067,161.998901,1.004883,0.116211,0.018066,-0.122070,-0.549316,-0.244141,-0.013794,-0.696991,-0.070648,-0.713409,-83.018188,103.331909
78910,1.001465,0.087891,0.181152,-0.549316,-0.427246,-0.366211,-0.765930,-0.095490,0.633911,-0.048431,-78.623657,-13.749390,1.011230,-0.086914,-0.189453,-0.427246,0.915527,-0.244141,-0.633789,-0.047607,0.764465,-0.107605,-78.321533,161.713257,1.002930,0.112305,0.013184,-0.183105,-0.244141,-0.427246,-0.014435,-0.697144,-0.070160,-0.713318,-83.012695,103.117676
78920,1.001465,0.087891,0.181152,-0.549316,-0.427246,-0.366211,-0.765930,-0.095490,0.633911,-0.048431,-78.623657,-13.749390,1.011230,-0.086914,-0.189453,-0.427246,0.915527,-0.244141,-0.633789,-0.047607,0.764465,-0.107605,-78.321533,161.713257,1.002930,0.112305,0.013184,-0.183105,-0.244141,-0.427246,-0.014435,-0.697144,-0.070160,-0.713318,-83.012695,103.117676
78930,1.001465,0.087891,0.181152,-0.549316,-0.427246,-0.366211,-0.765930,-0.095490,0.633911,-0.048431,-78.623657,-13.749390,1.011230,-0.086914,-0.189453,-0.427246,0.915527,-0.244141,-0.633789,-0.047607,0.764465,-0.107605,-78.321533,161.713257,1.002930,0.112305,0.013184,-0.183105,-0.244141,-0.427246,-0.014435,-0.697144,-0.070160,-0.713318,-83.012695,103.117676
78940,1.000488,0.087891,0.177246,-0.732422,0.671387,-0.366211,-0.765900,-0.096283,0.633759,-0.049316,-78.612671,-13.634033,0.999023,-0.075684,-0.181152,-0.549316,0.610352,-0.305176,-0.634308,-0.044708,0.764618,-0.104767,-78.348999,161.383667,0.994629,0.121582,0.009277,-0.305176,-0.305176,-0.732422,-0.014740,-0.697235,-0.070007,-0.713226,-83.007202,102.952881
78950,1.000488,0.087891,0.177246,-0.732422,0.671387,-0.366211,-0.765900,-0.096283,0.633759,-0.049316,-78.612671,-13.634033,0.999023,-0.075684,-0.181152,-0.549316,0.610352,-0.305176,-0.634308,-0.044708,0.764618,-0.104767,-78.348999,161.383667,0.994629,0.121582,0.009277,-0.305176,-0.305176,-0.732422,-0.014740,-0.697235,-0.070007,-0.713226,-83.007202,102.952881
78960,1.000488,0.087891,0.177246,-0.732422,0.671387,-0.366211,-0.765900,-0.096283,0.633759,-0.049316,-78.612671,-13.634033,0.999023,-0.075684,-0.181152,-0.549316,0.610352,-0.305176,-0.634308,-0.044708,0.764618,-0.104767,-78.348999,161.383667,0.994629,0.121582,0.009277,-0.305176,-0.305176,-0.732422,-0.014740,-0.697235,-0.070007,-0.713226,-83.007202,102.952881
78970,1.000488,0.087891,0.177246,-0.732422,0.671387,-0.366211,-0.765991,-0.097260,0.633423,-0.050385,-78.596191,-13.491211,0.994141,-0.081543,-0.192871,-0.122070,0.915527,0.000000,-0.634674,-0.042297,0.764740,-0.102509,-78.359985,161.114502,0.987305,0.107422,0.018066,-2.014160,-0.671387,-0.549316,-0.015869,-0.697479,-0.069031,-0.713074,-82.996216,102.639771
78980,1.000488,0.087891,0.177246,-0.732422,0.671387,-0.366211,-0.765991,-0.097260,0.633423,-0.050385,-78.596191,-13.491211,0.994141,-0.081543,-0.192871,-0.122070,0.915527,0.000000,-0.634674,-0.042297,0.764740,-0.102509,-78.359985,161.114502,0.987305,0.107422,0.018066,-2.014160,-0.671387,-0.549316,-0.015869,-0.697479,-0.069031,-0.713074,-82.996216,102.639771
78990,1.000488,0.087891,0.177246,-0.732422,0.671387,-0.366211,-0.765991,-0.097260,0.633423,-0.050385,-78.596191,-13.491211,0.994141,-0.081543,-0.192871,-0.122070,0.915527,0.000000,-0.634674,-0.042297,0.764740,-0.102509,-78.359985,161.114502,0.987305,0.107422,0.018066,-2.014160,-0.671387,-0.549316,-0.015869,-0.697479,-0.069031,-0.713074,-82.996216,102.639771
79000,1.000488,0.087891,0.177246,-0.732422,0.671387,-0.366211,-0.765991,-0.097260,0.633423,-0.050385,-78.596191,-13.491211,0.994141,-0.081543,-0.192871,-0.122070,0.915527,0.000000,-0.634674,-0.042297,0.764740,-0.102509,-78.359985,161.114502,0.987305,0.107422,0.018066,-2.014160,-0.671387,-0.549316,-0.015869,-0.697479,-0.069031,-0.713074,-82.996216,102.639771
79010,0.998535,0.087891,0.174316,-0.549316,1.892090,-0.244141,-0.766174,-0.098114,0.632965,-0.051392,-78.546753,-13.255005,0.995605,-0.093750,-0.176758,-1.464844,1.159668,-0.122070,-0.635223,-0.039734,0.764740,-0.100128,-78.392944,160.751953,1.005859,0.120117,0.008301,0.610352,-0.061035,-0.366211,-0.016235,-0.697571,-0.068726,-0.712982,-82.996216,102.409058
79020,0.998535,0.087891,0.174316,-0.549316,1.892090,-0.244141,-0.766174,-0.098114,0.632965,-0.051392,-78.546753,-13.255005,0.995605,-0.093750,-0.176758,-1.464844,1.159668,-0.122070,-0.635223,-0.039734,0.764740,-0.100128,-78.392944,160.751953,1.005859,0.120117,0.008301,0.610352,-0.061035,-0.366211,-0.016235,-0.697571,-0.068726,-0.712982,-82.996216,102.409058
79030,0.998535,0.087891,0.174316,-0.549316,1.892090,-0.244141,-0.766174,-0.098114,0.632965,-0.051392,-78.546753,-13.255005,0.995605,-0.093750,-0.176758,-1.464844,1.159668,-0.122070,-0.635223,-0.039734,0.764740,-0.100128,-78.392944,160.751953,1.005859,0.120117,0.008301,0.610352,-0.061035,-0.366211,-0.016235,-0.697571,-0.068726,-0.712982,-82.996216,102.409058
79040,0.994141,0.086426,0.176758,-0.244141,3.417969,-0.122070,-0.766693,-0.099060,0.632111,-0.052643,-78.458862,-12.892456,1.001465,-0.079102,-0.200195,0.183105,0.854492,-0.488281,-0.635651,-0.037354,0.764801,-0.097809,-78.425903,160.460815,0.998535,0.120117,0.004395,-0.610352,0.366211,-0.488281,-0.016022,-0.697601,-0.069061,-0.712921,-82.990723,102.348633
79050,0.994141,0.086426,0.176758,-0.244141,3.417969,-0.122070,-0.766693,-0.099060,0.632111,-0.052643,-78.458862,-12.892456,1.001465,-0.079102,-0.200195,0.183105,0.854492,-0.488281,-0.635651,-0.037354,0.764801,-0.097809,-78.425903,160.460815,0.998535,0.120117,0.004395,-0.610352,0.366211,-0.488281,-0.016022,-0.697601,-0.069061,-0.712921,-82.990723,102.348633
79060,0.994141,0.086426,0.176758,-0.244141,3.417969,-0.122070,-0.766693,-0.099060,0.632111,-0.052643,-78.458862,-12.892456,1.001465,-0.079102,-0.200195,0.183105,0.854492,-0.488281,-0.635651,-0.037354,0.764801,-0.097809,-78.425903,160.460815,0.998535,0.120117,0.004395,-0.610352,0.366211,-0.488281,-0.016022,-0.697601,-0.069061,-0.712921,-82.990723,102.348633
79070,0.991211,0.084961,0.182129,0.122070,5.065918,-0.061035,-0.767303,-0.099823,0.631165,-0.053711,-78.354492,-12.513428,1.007324,-0.083496,-0.184082,-0.366211,0.000000,-0.244141,-0.635864,-0.035065,0.765045,-0.095551,-78.420410,160.263062,0.995117,0.111816,0.020508,-0.061035,0.061035,-0.244141,-0.016785,-0.697662,-0.068329,-0.712921,-82.985229,102.277222
79080,0.991211,0.084961,0.182129,0.122070,5.065918,-0.061035,-0.767303,-0.099823,0.631165,-0.053711,-78.354492,-12.513428,1.007324,-0.083496,-0.184082,-0.366211,0.000000,-0.244141,-0.635864,-0.035065,0.765045,-0.095551,-78.420410,160.263062,0.995117,0.111816,0.020508,-0.061035,0.061035,-0.244141,-0.016785,-0.697662,-0.068329,-0.712921,-82.985229,102.277222
79090,0.991211,0.084961,0.182129,0.122070,5.065918,-0.061035,-0.767303,-0.099823,0.631165,-0.053711,-78.354492,-12.513428,1.007324,-0.083496,-0.184082,-0.366211,0.000000,-0.244141,-0.635864,-0.035065,0.765045,-0.095551,-78.420410,160.263062,0.995117,0.111816,0.020508,-0.061035,0.061035,-0.244141,-0.016785,-0.697662,-0.068329,-0.712921,-82.985229,102.277222
79100,0.987305,0.083984,0.190918,0.793457,6.347656,-0.122070,-0.768066,-0.100555,0.630005,-0.054810,-78.189697,-11.986084,1.003418,-0.100098,-0.170410,1.953125,0.793457,-0.122070,-0.636261,-0.033264,0.764984,-0.093994,-78.436890,159.977417,0.996582,0.115723,0.020508,-0.854492,-0.244141,-0.183105,-0.017761,-0.697723,-0.067383,-0.712952,-82.979736,102.183838
79110,0.987305,0.083984,0.190918,0.793457,6.347656,-0.122070,-0.768066,-0.100555,0.630005,-0.054810,-78.189697,-11.986084,1.003418,-0.100098,-0.170410,1.953125,0.793457,-0.122070,-0.636261,-0.033264,0.764984,-0.093994,-78.436890,159.977417,0.996582,0.115723,0.020508,-0.854492,-0.244141,-0.183105,-0.017761,-0.697723,-0.067383,-0.712952,-82.979736,102.183838
79120,0.987305,0.083984,0.190918,0.793457,6.347656,-0.122070,-0.768066,-0.100555,0.630005,-0.054810,-78.189697,-11.986084,1.003418,-0.100098,-0.170410,1.953125,0.793457,-0.122070,-0.636261,-0.033264,0.764984,-0.093994,-78.436890,159.977417,0.996582,0.115723,0.020508,-0.854492,-0.244141,-0.183105,-0.017761,-0.697723,-0.067383,-0.712952,-82.979736,102.183838
79130,0.987305,0.083984,0.190918,0.793457,6.347656,-0.122070,-0.769196,-0.101440,0.628357,-0.056122,-78.013916,-11.486206,1.001953,-0.087891,-0.168945,0.427246,0.610352,0.000000,-0.636658,-0.031799,0.764862,-0.092743,-78.469849,159.691772,0.993652,0.123535,0.013184,0.793457,0.122070,-0.061035,-0.018280,-0.697754,-0.066864,-0.712952,-82.985229,102.095947
79140,0.987305,0.083984,0.190918,0.793457,6.347656,-0.122070,-0.769196,-0.101440,0.628357,-0.056122,-78.013916,-11.486206,1.001953,-0.087891,-0.168945,0.427246,0.610352,0.000000,-0.636658,-0.031799,0.764862,-0.092743,-78.469849,159.691772,0.993652,0.123535,0.013184,0.793457,0.122070,-0.061035,-0.018280,-0.697754,-0.066864,-0.712952,-82.985229,102.095947
79150,0.987305,0.083984,0.190918,0.793457,6.347656,-0.122070,-0.769196,-0.101440,0.628357,-0.056122,-78.013916,-11.486206,1.001953,-0.087891,-0.168945,0.427246,0.610352,0.000000,-0.636658,-0.031799,0.764862,-0.092743,-78.469849,159.691772,0.993652,0.123535,0.013184,0.793457,0.122070,-0.061035,-0.018280,-0.697754,-0.066864,-0.712952,-82.985229,102.095947
79160,0.987305,0.083984,0.190918,0.793457,6.347656,-0.122070,-0.769196,-0.101440,0.628357,-0.056122,-78.013916,-11.486206,1.001953,-0.087891,-0.168945,0.427246,0.610352,0.000000,-0.636658,-0.031799,0.764862,-0.092743,-78.469849,159.691772,0.993652,0.123535,0.013184,0.793457,0.122070,-0.061035,-0.018280,-0.697754,-0.066864,-0.712952,-82.985229,102.095947
79170,0.985352,0.083984,0.200195,1.647949,7.019043,-0.305176,-0.770294,-0.102295,0.626770,-0.057251,-77.816162,-10.980835,0.993652,-0.075684,-0.186035,1.037598,0.000000,-0.427246,-0.636963,-0.029449,0.764984,-0.090424,-78.491821,159.444580,0.998535,0.115723,0.014648,1.281738,0.305176,-0.122070,-0.018311,-0.697754,-0.066803,-0.712952,-82.985229,102.073975
79180,0.985352,0.083984,0.200195,1.647949,7.019043,-0.305176,-0.770294,-0.102295,0.626770,-0.057251,-77.816162,-10.980835,0.993652,-0.075684,-0.186035,1.037598,0.000000,-0.427246,-0.636963,-0.029449,0.764984,-0.090424,-78.491821,159.444580,0.998535,0.115723,0.014648,1.281738,0.305176,-0.122070,-0.018311,-0.697754,-0.066803,-0.712952,-82.985229,102.073975
79190,0.985352,0.083984,0.200195,1.647949,7.019043,-0.305176,-0.770294,-0.102295,0.626770,-0.057251,-77.816162,-10.980835,0.993652,-0.075684,-0.186035,1.037598,0.000000,-0.427246,-0.636963,-0.029449,0.764984,-0.090424,-78.491821,159.444580,0.998535,0.115723,0.014648,1.281738,0.305176,-0.122070,-0.018311,-0.697754,-0.066803,-0.712952,-82.985229,102.073975
79200,0.984863,0.085449,0.206543,2.502441,6.958008,-0.488281,-0.771545,-0.103455,0.624908,-0.058685,-77.579956,-10.426025,0.999512,-0.085449,-0.194824,0.488281,-0.061035,-0.122070,-0.637085,-0.027466,0.765167,-0.088531,-78.480835,159.279785,0.995605,0.118652,0.015137,-0.061035,-0.122070,0.000000,-0.018585,-0.697845,-0.066467,-0.712891,-82.990723,102.019043
79210,0.984863,0.085449,0.206543,2.502441,6.958008,-0.488281,-0.771545,-0.103455,0.624908,-0.058685,-77.579956,-10.426025,0.999512,-0.085449,-0.194824,0.488281,-0.061035,-0.122070,-0.637085,-0.027466,0.765167,-0.088531,-78.480835,159.279785,0.995605,0.118652,0.015137,-0.061035,-0.122070,0.000000,-0.018585,-0.697845,-0.066467,-0.712891,-82.990723,102.019043
79220,0.984863,0.085449,0.206543,2.502441,6.958008,-0.488281,-0.771545,-0.103455,0.624908,-0.058685,-77.579956,-10.426025,0.999512,-0.085449,-0.194824,0.488281,-0.061035,-0.122070,-0.637085,-0.027466,0.765167,-0.088531,-78.480835,159.279785,0.995605,0.118652,0.015137,-0.061035,-0.122070,0.000000,-0.018585,-0.697845,-0.066467,-0.712891,-82.990723,102.019043
79230,0.985352,0.087402,0.209473,3.173828,6.103516,-0.549316,-0.772522,-0.104584,0.623383,-0.059967,-77.387695,-9.992065,1.000000,-0.091797,-0.173340,-0.366211,0.000000,0.000000,-0.637299,-0.025787,0.765228,-0.086975,-78.486328,159.076538,0.997070,0.111328,0.017578,-0.183105,-0.122070,-0.122070,-0.019104,-0.697906,-0.065887,-0.712860,-82.996216,101.892700
79240,0.985352,0.087402,0.209473,3.173828,6.103516,-0.549316,-0.772522,-0.104584,0.623383,-0.059967,-77.387695,-9.992065,1.000000,-0.091797,-0.173340,-0.366211,0.000000,0.000000,-0.637299,-0.025787,0.765228,-0.086975,-78.486328,159.076538,0.997070,0.111328,0.017578,-0.183105,-0.122070,-0.122070,-0.019104,-0.697906,-0.065887,-0.712860,-82.996216,101.892700
79250,0.985352,0.087402,0.209473,3.173828,6.103516,-0.549316,-0.772522,-0.104584,0.623383,-0.059967,-77.387695,-9.992065,1.000000,-0.091797,-0.173340,-0.366211,0.000000,0.000000,-0.637299,-0.025787,0.765228,-0.086975,-78.486328,159.076538,0.997070,0.111328,0.017578,-0.183105,-0.122070,-0.122070,-0.019104,-0.697906,-0.065887,-0.712860,-82.996216,101.892700
