,ACC_x,ACC_y,ACC_z,GYR_x,GYR_y,GYR_z,Q_0,Q_1,Q_2,Q_3,Pitch,Yaw,ACC_x,ACC_y,ACC_z,GYR_x,GYR_y,GYR_z,Q_0,Q_1,Q_2,Q_3,Pitch,Yaw,ACC_x,ACC_y,ACC_z,GYR_x,GYR_y,GYR_z,Q_0,Q_1,Q_2,Q_3,Pitch,Yaw
9620,0.973145,0.108398,0.268555,0.793457,-2.807617,-1.342773,0.640564,-0.271271,-0.570251,-0.436859,-75.377197,-97.377319,1.009766,-0.028809,-0.155273,-1.037598,0.000000,-0.488281,0.217834,-0.731995,-0.196960,-0.614716,-80.332031,7.058716,0.984863,0.172852,0.024414,0.427246,-1.098633,-0.061035,-0.275909,0.583740,0.397430,0.652008,-78.678589,147.919922
9630,0.974121,0.111328,0.268066,0.427246,-2.441406,-1.281738,0.641998,-0.269440,-0.571320,-0.434509,-75.404663,-96.998291,1.007812,-0.026367,-0.166016,-0.915527,-0.915527,-0.244141,0.213654,-0.733368,-0.192963,-0.615845,-80.321045,6.822510,0.993164,0.163086,0.026367,0.732422,-0.671387,-0.305176,-0.275848,0.583954,0.397125,0.652008,-78.706055,147.864990
9640,0.974121,0.111328,0.268066,0.427246,-2.441406,-1.281738,0.641998,-0.269440,-0.571320,-0.434509,-75.404663,-96.998291,1.007812,-0.026367,-0.166016,-0.915527,-0.915527,-0.244141,0.213654,-0.733368,-0.192963,-0.615845,-80.321045,6.822510,0.993164,0.163086,0.026367,0.732422,-0.671387,-0.305176,-0.275848,0.583954,0.397125,0.652008,-78.706055,147.864990
9650,0.974121,0.111328,0.268066,0.427246,-2.441406,-1.281738,0.641998,-0.269440,-0.571320,-0.434509,-75.404663,-96.998291,1.007812,-0.026367,-0.166016,-0.915527,-0.915527,-0.244141,0.213654,-0.733368,-0.192963,-0.615845,-80.321045,6.822510,0.993164,0.163086,0.026367,0.732422,-0.671387,-0.305176,-0.275848,0.583954,0.397125,0.652008,-78.706055,147.864990
9660,0.974121,0.111328,0.268066,0.427246,-2.441406,-1.281738,0.643677,-0.267365,-0.572418,-0.431854,-75.432129,-96.547852,1.010742,-0.034668,-0.155273,-0.366211,-0.061035,-0.305176,0.209320,-0.734680,-0.188721,-0.617065,-80.310059,6.569824,0.992188,0.168457,0.024902,-0.183105,-0.549316,-0.183105,-0.275787,0.584167,0.396759,0.652100,-78.733521,147.859497
9670,0.974121,0.111328,0.268066,0.427246,-2.441406,-1.281738,0.643677,-0.267365,-0.572418,-0.431854,-75.432129,-96.547852,1.010742,-0.034668,-0.155273,-0.366211,-0.061035,-0.305176,0.209320,-0.734680,-0.188721,-0.617065,-80.310059,6.569824,0.992188,0.168457,0.024902,-0.183105,-0.549316,-0.183105,-0.275787,0.584167,0.396759,0.652100,-78.733521,147.859497
9680,0.974121,0.111328,0.268066,0.427246,-2.441406,-1.281738,0.643677,-0.267365,-0.572418,-0.431854,-75.432129,-96.547852,1.010742,-0.034668,-0.155273,-0.366211,-0.061035,-0.305176,0.209320,-0.734680,-0.188721,-0.617065,-80.310059,6.569824,0.992188,0.168457,0.024902,-0.183105,-0.549316,-0.183105,-0.275787,0.584167,0.396759,0.652100,-78.733521,147.859497
9690,0.972656,0.113281,0.269531,-0.061035,-1.708984,-1.220703,0.645142,-0.265594,-0.573151,-0.429749,-75.432129,-96.108398,1.013184,-0.039062,-0.159180,-1.098633,-0.366211,-0.183105,0.205811,-0.735687,-0.185242,-0.618073,-80.310059,6.240234,0.991699,0.166992,0.024902,-0.061035,0.122070,-0.366211,-0.275665,0.584259,0.396332,0.652313,-78.755493,147.925415
9700,0.972656,0.113281,0.269531,-0.061035,-1.708984,-1.220703,0.645142,-0.265594,-0.573151,-0.429749,-75.432129,-96.108398,1.013184,-0.039062,-0.159180,-1.098633,-0.366211,-0.183105,0.205811,-0.735687,-0.185242,-0.618073,-80.310059,6.240234,0.991699,0.166992,0.024902,-0.061035,0.122070,-0.366211,-0.275665,0.584259,0.396332,0.652313,-78.755493,147.925415
9710,0.972656,0.113281,0.269531,-0.061035,-1.708984,-1.220703,0.645142,-0.265594,-0.573151,-0.429749,-75.432129,-96.108398,1.013184,-0.039062,-0.159180,-1.098633,-0.366211,-0.183105,0.205811,-0.735687,-0.185242,-0.618073,-80.310059,6.240234,0.991699,0.166992,0.024902,-0.061035,0.122070,-0.366211,-0.275665,0.584259,0.396332,0.652313,-78.755493,147.925415
9720,0.970703,0.113770,0.270020,-0.671387,-0.915527,-1.220703,0.646637,-0.263885,-0.573700,-0.427826,-75.421143,-95.559082,1.014160,-0.026855,-0.155273,-0.854492,-0.305176,-0.122070,0.202148,-0.736725,-0.181610,-0.619141,-80.315552,5.949097,0.992676,0.170898,0.032715,-0.305176,0.000000,-0.366211,-0.275513,0.584381,0.395782,0.652588,-78.771973,148.013306
9730,0.970703,0.113770,0.270020,-0.671387,-0.915527,-1.220703,0.646637,-0.263885,-0.573700,-0.427826,-75.421143,-95.559082,1.014160,-0.026855,-0.155273,-0.854492,-0.305176,-0.122070,0.202148,-0.736725,-0.181610,-0.619141,-80.315552,5.949097,0.992676,0.170898,0.032715,-0.305176,0.000000,-0.366211,-0.275513,0.584381,0.395782,0.652588,-78.771973,148.013306
9740,0.970703,0.113770,0.270020,-0.671387,-0.915527,-1.220703,0.646637,-0.263885,-0.573700,-0.427826,-75.421143,-95.559082,1.014160,-0.026855,-0.155273,-0.854492,-0.305176,-0.122070,0.202148,-0.736725,-0.181610,-0.619141,-80.315552,5.949097,0.992676,0.170898,0.032715,-0.305176,0.000000,-0.366211,-0.275513,0.584381,0.395782,0.652588,-78.771973,148.013306
9750,0.969238,0.113770,0.270996,-1.342773,-0.305176,-1.159668,0.648376,-0.261963,-0.574158,-0.425751,-75.393677,-95.064697,1.008789,-0.027832,-0.151367,-0.610352,0.366211,0.122070,0.197876,-0.737885,-0.177368,-0.620392,-80.315552,5.592041,0.990234,0.170898,0.035156,-0.488281,-0.061035,-0.244141,-0.275238,0.584595,0.395111,0.652924,-78.793945,148.112183
9760,0.969238,0.113770,0.270996,-1.342773,-0.305176,-1.159668,0.648376,-0.261963,-0.574158,-0.425751,-75.393677,-95.064697,1.008789,-0.027832,-0.151367,-0.610352,0.366211,0.122070,0.197876,-0.737885,-0.177368,-0.620392,-80.315552,5.592041,0.990234,0.170898,0.035156,-0.488281,-0.061035,-0.244141,-0.275238,0.584595,0.395111,0.652924,-78.793945,148.112183
9770,0.969238,0.113770,0.270996,-1.342773,-0.305176,-1.159668,0.648376,-0.261963,-0.574158,-0.425751,-75.393677,-95.064697,1.008789,-0.027832,-0.151367,-0.610352,0.366211,0.122070,0.197876,-0.737885,-0.177368,-0.620392,-80.315552,5.592041,0.990234,0.170898,0.035156,-0.488281,-0.061035,-0.244141,-0.275238,0.584595,0.395111,0.652924,-78.793945,148.112183
9780,0.969238,0.113770,0.270996,-1.342773,-0.305176,-1.159668,0.648376,-0.261963,-0.574158,-0.425751,-75.393677,-95.064697,1.008789,-0.027832,-0.151367,-0.610352,0.366211,0.122070,0.197876,-0.737885,-0.177368,-0.620392,-80.315552,5.592041,0.990234,0.170898,0.035156,-0.488281,-0.061035,-0.244141,-0.275238,0.584595,0.395111,0.652924,-78.793945,148.112183
9790,0.968262,0.114746,0.270996,-1.953125,0.122070,-1.098633,0.649872,-0.260406,-0.574402,-0.424103,-75.360718,-94.548340,1.016113,-0.033203,-0.152344,-1.708984,0.854492,0.305176,0.194489,-0.738708,-0.173859,-0.621460,-80.337524,5.223999,0.993164,0.173340,0.024414,0.061035,0.305176,0.000000,-0.275177,0.584686,0.394653,0.653168,-78.815918,148.211060
9800,0.968262,0.114746,0.270996,-1.953125,0.122070,-1.098633,0.649872,-0.260406,-0.574402,-0.424103,-75.360718,-94.548340,1.016113,-0.033203,-0.152344,-1.708984,0.854492,0.305176,0.194489,-0.738708,-0.173859,-0.621460,-80.337524,5.223999,0.993164,0.173340,0.024414,0.061035,0.305176,0.000000,-0.275177,0.584686,0.394653,0.653168,-78.815918,148.211060
9810,0.968262,0.114746,0.270996,-1.953125,0.122070,-1.098633,0.649872,-0.260406,-0.574402,-0.424103,-75.360718,-94.548340,1.016113,-0.033203,-0.152344,-1.708984,0.854492,0.305176,0.194489,-0.738708,-0.173859,-0.621460,-80.337524,5.223999,0.993164,0.173340,0.024414,0.061035,0.305176,0.000000,-0.275177,0.584686,0.394653,0.653168,-78.815918,148.211060
9820,0.968262,0.114746,0.270996,-1.953125,0.122070,-1.098633,0.651611,-0.258667,-0.574554,-0.422302,-75.311279,-93.927612,1.013184,-0.025879,-0.157227,-1.464844,0.427246,0.061035,0.190308,-0.739685,-0.169586,-0.622772,-80.364990,4.790039,0.989258,0.173340,0.028320,-0.854492,0.244141,-0.366211,-0.275055,0.584717,0.394135,0.653503,-78.832397,148.386841
9830,0.968262,0.114746,0.270996,-1.953125,0.122070,-1.098633,0.651611,-0.258667,-0.574554,-0.422302,-75.311279,-93.927612,1.013184,-0.025879,-0.157227,-1.464844,0.427246,0.061035,0.190308,-0.739685,-0.169586,-0.622772,-80.364990,4.790039,0.989258,0.173340,0.028320,-0.854492,0.244141,-0.366211,-0.275055,0.584717,0.394135,0.653503,-78.832397,148.386841
9840,0.968262,0.114746,0.270996,-1.953125,0.122070,-1.098633,0.651611,-0.258667,-0.574554,-0.422302,-75.311279,-93.927612,1.013184,-0.025879,-0.157227,-1.464844,0.427246,0.061035,0.190308,-0.739685,-0.169586,-0.622772,-80.364990,4.790039,0.989258,0.173340,0.028320,-0.854492,0.244141,-0.366211,-0.275055,0.584717,0.394135,0.653503,-78.832397,148.386841
9850,0.968750,0.115723,0.272949,-2.380371,0.549316,-0.976562,0.653107,-0.257233,-0.574554,-0.420898,-75.256348,-93.367310,1.016113,-0.031250,-0.157715,-1.953125,0.549316,0.244141,0.186768,-0.740570,-0.165924,-0.623779,-80.370483,4.449463,0.985840,0.164551,0.038086,-1.098633,0.427246,0.000000,-0.274567,0.584961,0.393250,0.654022,-78.848877,148.491211
9860,0.968750,0.115723,0.272949,-2.380371,0.549316,-0.976562,0.653107,-0.257233,-0.574554,-0.420898,-75.256348,-93.367310,1.016113,-0.031250,-0.157715,-1.953125,0.549316,0.244141,0.186768,-0.740570,-0.165924,-0.623779,-80.370483,4.449463,0.985840,0.164551,0.038086,-1.098633,0.427246,0.000000,-0.274567,0.584961,0.393250,0.654022,-78.848877,148.491211
9870,0.968750,0.115723,0.272949,-2.380371,0.549316,-0.976562,0.653107,-0.257233,-0.574554,-0.420898,-75.256348,-93.367310,1.016113,-0.031250,-0.157715,-1.953125,0.549316,0.244141,0.186768,-0.740570,-0.165924,-0.623779,-80.370483,4.449463,0.985840,0.164551,0.038086,-1.098633,0.427246,0.000000,-0.274567,0.584961,0.393250,0.654022,-78.848877,148.491211
9880,0.970215,0.115234,0.271484,-2.441406,0.671387,-0.854492,0.654572,-0.255829,-0.574524,-0.419464,-75.195923,-92.713623,1.011230,-0.036621,-0.138672,-0.366211,0.915527,0.366211,0.183838,-0.741028,-0.162781,-0.624908,-80.414429,4.026489,0.989258,0.173828,0.025391,0.732422,0.793457,0.183105,-0.274628,0.584961,0.392639,0.654327,-78.887329,148.705444
9890,0.970215,0.115234,0.271484,-2.441406,0.671387,-0.854492,0.654572,-0.255829,-0.574524,-0.419464,-75.195923,-92.713623,1.011230,-0.036621,-0.138672,-0.366211,0.915527,0.366211,0.183838,-0.741028,-0.162781,-0.624908,-80.414429,4.026489,0.989258,0.173828,0.025391,0.732422,0.793457,0.183105,-0.274628,0.584961,0.392639,0.654327,-78.887329,148.705444
9900,0.970215,0.115234,0.271484,-2.441406,0.671387,-0.854492,0.654572,-0.255829,-0.574524,-0.419464,-75.195923,-92.713623,1.011230,-0.036621,-0.138672,-0.366211,0.915527,0.366211,0.183838,-0.741028,-0.162781,-0.624908,-80.414429,4.026489,0.989258,0.173828,0.025391,0.732422,0.793457,0.183105,-0.274628,0.584961,0.392639,0.654327,-78.887329,148.705444
9910,0.970215,0.113281,0.270508,-2.014160,0.244141,-0.732422,0.656219,-0.254272,-0.574524,-0.417816,-75.151978,-92.175293,1.009277,-0.032715,-0.158203,0.549316,0.427246,0.122070,0.180511,-0.741791,-0.159210,-0.625916,-80.441895,3.592529,0.982910,0.168945,0.031738,0.183105,0.610352,0.549316,-0.274750,0.584991,0.392181,0.654572,-78.914795,148.897705
9920,0.970215,0.113281,0.270508,-2.014160,0.244141,-0.732422,0.656219,-0.254272,-0.574524,-0.417816,-75.151978,-92.175293,1.009277,-0.032715,-0.158203,0.549316,0.427246,0.122070,0.180511,-0.741791,-0.159210,-0.625916,-80.441895,3.592529,0.982910,0.168945,0.031738,0.183105,0.610352,0.549316,-0.274750,0.584991,0.392181,0.654572,-78.914795,148.897705
9930,0.970215,0.113281,0.270508,-2.014160,0.244141,-0.732422,0.656219,-0.254272,-0.574524,-0.417816,-75.151978,-92.175293,1.009277,-0.032715,-0.158203,0.549316,0.427246,0.122070,0.180511,-0.741791,-0.159210,-0.625916,-80.441895,3.592529,0.982910,0.168945,0.031738,0.183105,0.610352,0.549316,-0.274750,0.584991,0.392181,0.654572,-78.914795,148.897705
9940,0.972656,0.109863,0.266602,-1.098633,-0.366211,-0.610352,0.657593,-0.252991,-0.574615,-0.416321,-75.113525,-91.653442,1.011230,-0.040039,-0.145020,1.403809,0.610352,0.305176,0.177917,-0.742340,-0.156403,-0.626740,-80.452881,3.240967,0.988281,0.165039,0.034180,1.464844,0.488281,0.854492,-0.274780,0.585144,0.391479,0.654816,-78.958740,149.057007
9950,0.972656,0.109863,0.266602,-1.098633,-0.366211,-0.610352,0.657593,-0.252991,-0.574615,-0.416321,-75.113525,-91.653442,1.011230,-0.040039,-0.145020,1.403809,0.610352,0.305176,0.177917,-0.742340,-0.156403,-0.626740,-80.452881,3.240967,0.988281,0.165039,0.034180,1.464844,0.488281,0.854492,-0.274780,0.585144,0.391479,0.654816,-78.958740,149.057007
9960,0.972656,0.109863,0.266602,-1.098633,-0.366211,-0.610352,0.657593,-0.252991,-0.574615,-0.416321,-75.113525,-91.653442,1.011230,-0.040039,-0.145020,1.403809,0.610352,0.305176,0.177917,-0.742340,-0.156403,-0.626740,-80.452881,3.240967,0.988281,0.165039,0.034180,1.464844,0.488281,0.854492,-0.274780,0.585144,0.391479,0.654816,-78.958740,149.057007
9970,0.972656,0.109863,0.266602,-1.098633,-0.366211,-0.610352,0.659088,-0.251495,-0.574921,-0.414459,-75.097046,-91.104126,1.015137,-0.039062,-0.152832,2.807617,1.220703,0.366211,0.175476,-0.742676,-0.153534,-0.627686,-80.496826,2.768555,0.999023,0.169922,0.024902,1.831055,1.098633,0.793457,-0.275391,0.584991,0.391205,0.654846,-79.013672,149.309692
9980,0.972656,0.109863,0.266602,-1.098633,-0.366211,-0.610352,0.659088,-0.251495,-0.574921,-0.414459,-75.097046,-91.104126,1.015137,-0.039062,-0.152832,2.807617,1.220703,0.366211,0.175476,-0.742676,-0.153534,-0.627686,-80.496826,2.768555,0.999023,0.169922,0.024902,1.831055,1.098633,0.793457,-0.275391,0.584991,0.391205,0.654846,-79.013672,149.309692
9990,0.972656,0.109863,0.266602,-1.098633,-0.366211,-0.610352,0.659088,-0.251495,-0.574921,-0.414459,-75.097046,-91.104126,1.015137,-0.039062,-0.152832,2.807617,1.220703,0.366211,0.175476,-0.742676,-0.153534,-0.627686,-80.496826,2.768555,0.999023,0.169922,0.024902,1.831055,1.098633,0.793457,-0.275391,0.584991,0.391205,0.654846,-79.013672,149.309692
10000,0.972168,0.106445,0.263184,-0.061035,-1.098633,-0.427246,0.660278,-0.250244,-0.575378,-0.412659,-75.102539,-90.675659,1.006348,-0.030273,-0.163574,2.868652,0.976562,0.427246,0.173126,-0.743134,-0.150848,-0.628479,-80.518799,2.345581,0.987305,0.164062,0.021484,0.976562,1.281738,0.732422,-0.276062,0.584778,0.391144,0.654816,-79.057617,149.573364
10010,0.972168,0.106445,0.263184,-0.061035,-1.098633,-0.427246,0.660278,-0.250244,-0.575378,-0.412659,-75.102539,-90.675659,1.006348,-0.030273,-0.163574,2.868652,0.976562,0.427246,0.173126,-0.743134,-0.150848,-0.628479,-80.518799,2.345581,0.987305,0.164062,0.021484,0.976562,1.281738,0.732422,-0.276062,0.584778,0.391144,0.654816,-79.057617,149.573364
10020,0.972168,0.106445,0.263184,-0.061035,-1.098633,-0.427246,0.660278,-0.250244,-0.575378,-0.412659,-75.102539,-90.675659,1.006348,-0.030273,-0.163574,2.868652,0.976562,0.427246,0.173126,-0.743134,-0.150848,-0.628479,-80.518799,2.345581,0.987305,0.164062,0.021484,0.976562,1.281738,0.732422,-0.276062,0.584778,0.391144,0.654816,-79.057617,149.573364
10030,0.973145,0.104004,0.262695,0.854492,-1.525879,-0.244141,0.661438,-0.248993,-0.575897,-0.410797,-75.124512,-90.203247,1.008789,-0.035156,-0.166992,1.342773,0.793457,0.183105,0.170502,-0.743652,-0.147980,-0.629242,-80.535278,1.988525,0.990234,0.159180,0.030762,0.610352,1.708984,0.427246,-0.276459,0.584595,0.390625,0.655121,-79.101562,149.924927
10040,0.973145,0.104004,0.262695,0.854492,-1.525879,-0.244141,0.661438,-0.248993,-0.575897,-0.410797,-75.124512,-90.203247,1.008789,-0.035156,-0.166992,1.342773,0.793457,0.183105,0.170502,-0.743652,-0.147980,-0.629242,-80.535278,1.988525,0.990234,0.159180,0.030762,0.610352,1.708984,0.427246,-0.276459,0.584595,0.390625,0.655121,-79.101562,149.924927
10050,0.973145,0.104004,0.262695,0.854492,-1.525879,-0.244141,0.661438,-0.248993,-0.575897,-0.410797,-75.124512,-90.203247,1.008789,-0.035156,-0.166992,1.342773,0.793457,0.183105,0.170502,-0.743652,-0.147980,-0.629242,-80.535278,1.988525,0.990234,0.159180,0.030762,0.610352,1.708984,0.427246,-0.276459,0.584595,0.390625,0.655121,-79.101562,149.924927
10060,0.973145,0.104004,0.262695,0.854492,-1.525879,-0.244141,0.661438,-0.248993,-0.575897,-0.410797,-75.124512,-90.203247,1.008789,-0.035156,-0.166992,1.342773,0.793457,0.183105,0.170502,-0.743652,-0.147980,-0.629242,-80.535278,1.988525,0.990234,0.159180,0.030762,0.610352,1.708984,0.427246,-0.276459,0.584595,0.390625,0.655121,-79.101562,149.924927
10070,0.972656,0.103516,0.263184,1.464844,-1.647949,-0.061035,0.662781,-0.247528,-0.576599,-0.408569,-75.151978,-89.807739,1.010742,-0.037109,-0.149902,1.464844,1.831055,0.183105,0.167786,-0.744019,-0.144928,-0.630280,-80.579224,1.521606,0.990723,0.168457,0.031738,-0.488281,1.831055,0.244141,-0.276672,0.584381,0.390076,0.655518,-79.129028,150.298462
10080,0.972656,0.103516,0.263184,1.464844,-1.647949,-0.061035,0.662781,-0.247528,-0.576599,-0.408569,-75.151978,-89.807739,1.010742,-0.037109,-0.149902,1.464844,1.831055,0.183105,0.167786,-0.744019,-0.144928,-0.630280,-80.579224,1.521606,0.990723,0.168457,0.031738,-0.488281,1.831055,0.244141,-0.276672,0.584381,0.390076,0.655518,-79.129028,150.298462
10090,0.972656,0.103516,0.263184,1.464844,-1.647949,-0.061035,0.662781,-0.247528,-0.576599,-0.408569,-75.151978,-89.807739,1.010742,-0.037109,-0.149902,1.464844,1.831055,0.183105,0.167786,-0.744019,-0.144928,-0.630280,-80.579224,1.521606,0.990723,0.168457,0.031738,-0.488281,1.831055,0.244141,-0.276672,0.584381,0.390076,0.655518,-79.129028,150.298462
10100,0.972656,0.104004,0.265625,1.831055,-1.708984,0.122070,0.663910,-0.246246,-0.577209,-0.406616,-75.179443,-89.412231,1.009766,-0.041504,-0.139648,0.915527,0.549316,0.244141,0.165619,-0.744263,-0.142487,-0.631104,-80.623169,1.131592,0.995605,0.164062,0.040039,0.305176,2.136230,0.061035,-0.276642,0.584229,0.389191,0.656189,-79.151001,150.748901
10110,0.972656,0.104004,0.265625,1.831055,-1.708984,0.122070,0.663910,-0.246246,-0.577209,-0.406616,-75.179443,-89.412231,1.009766,-0.041504,-0.139648,0.915527,0.549316,0.244141,0.165619,-0.744263,-0.142487,-0.631104,-80.623169,1.131592,0.995605,0.164062,0.040039,0.305176,2.136230,0.061035,-0.276642,0.584229,0.389191,0.656189,-79.151001,150.748901
10120,0.972656,0.104004,0.265625,1.831055,-1.708984,0.122070,0.663910,-0.246246,-0.577209,-0.406616,-75.179443,-89.412231,1.009766,-0.041504,-0.139648,0.915527,0.549316,0.244141,0.165619,-0.744263,-0.142487,-0.631104,-80.623169,1.131592,0.995605,0.164062,0.040039,0.305176,2.136230,0.061035,-0.276642,0.584229,0.389191,0.656189,-79.151001,150.748901
10130,0.972656,0.104004,0.265625,1.831055,-1.708984,0.122070,0.665253,-0.244781,-0.577942,-0.404297,-75.217896,-88.939819,1.017090,-0.040527,-0.138184,2.136230,0.854492,0.000000,0.163300,-0.744537,-0.139984,-0.631958,-80.661621,0.774536,0.996582,0.164062,0.049316,1.403809,2.014160,0.000000,-0.276672,0.584045,0.388489,0.656769,-79.172974,151.166382
10140,0.972656,0.104004,0.265625,1.831055,-1.708984,0.122070,0.665253,-0.244781,-0.577942,-0.404297,-75.217896,-88.939819,1.017090,-0.040527,-0.138184,2.136230,0.854492,0.000000,0.163300,-0.744537,-0.139984,-0.631958,-80.661621,0.774536,0.996582,0.164062,0.049316,1.403809,2.014160,0.000000,-0.276672,0.584045,0.388489,0.656769,-79.172974,151.166382
10150,0.972656,0.104004,0.265625,1.831055,-1.708984,0.122070,0.665253,-0.244781,-0.577942,-0.404297,-75.217896,-88.939819,1.017090,-0.040527,-0.138184,2.136230,0.854492,0.000000,0.163300,-0.744537,-0.139984,-0.631958,-80.661621,0.774536,0.996582,0.164062,0.049316,1.403809,2.014160,0.000000,-0.276672,0.584045,0.388489,0.656769,-79.172974,151.166382
10160,0.972168,0.104980,0.265625,2.014160,-2.136230,0.427246,0.666351,-0.243591,-0.578613,-0.402252,-75.261841,-88.538818,1.006836,-0.041504,-0.137207,2.502441,1.037598,0.183105,0.161591,-0.744629,-0.138031,-0.632690,-80.711060,0.444946,0.984863,0.164062,0.042969,0.366211,1.220703,0.183105,-0.276672,0.583984,0.387756,0.657288,-79.194946,151.523438
10170,0.972168,0.104980,0.265625,2.014160,-2.136230,0.427246,0.666351,-0.243591,-0.578613,-0.402252,-75.261841,-88.538818,1.006836,-0.041504,-0.137207,2.502441,1.037598,0.183105,0.161591,-0.744629,-0.138031,-0.632690,-80.711060,0.444946,0.984863,0.164062,0.042969,0.366211,1.220703,0.183105,-0.276672,0.583984,0.387756,0.657288,-79.194946,151.523438
10180,0.972168,0.104980,0.265625,2.014160,-2.136230,0.427246,0.666351,-0.243591,-0.578613,-0.402252,-75.261841,-88.538818,1.006836,-0.041504,-0.137207,2.502441,1.037598,0.183105,0.161591,-0.744629,-0.138031,-0.632690,-80.711060,0.444946,0.984863,0.164062,0.042969,0.366211,1.220703,0.183105,-0.276672,0.583984,0.387756,0.657288,-79.194946,151.523438
10190,0.972656,0.108398,0.267578,2.075195,-2.868652,0.793457,0.667572,-0.242279,-0.579498,-0.399750,-75.327759,-88.088379,1.012207,-0.029785,-0.143555,0.671387,1.525879,0.549316,0.159363,-0.744843,-0.135468,-0.633575,-80.760498,0.027466,0.990723,0.169922,0.037109,0.061035,1.220703,0.000000,-0.276672,0.583893,0.387115,0.657715,-79.216919,151.831055
10200,0.972656,0.108398,0.267578,2.075195,-2.868652,0.793457,0.667572,-0.242279,-0.579498,-0.399750,-75.327759,-88.088379,1.012207,-0.029785,-0.143555,0.671387,1.525879,0.549316,0.159363,-0.744843,-0.135468,-0.633575,-80.760498,0.027466,0.990723,0.169922,0.037109,0.061035,1.220703,0.000000,-0.276672,0.583893,0.387115,0.657715,-79.216919,151.831055
10210,0.972656,0.108398,0.267578,2.075195,-2.868652,0.793457,0.667572,-0.242279,-0.579498,-0.399750,-75.327759,-88.088379,1.012207,-0.029785,-0.143555,0.671387,1.525879,0.549316,0.159363,-0.744843,-0.135468,-0.633575,-80.760498,0.027466,0.990723,0.169922,0.037109,0.061035,1.220703,0.000000,-0.276672,0.583893,0.387115,0.657715,-79.216919,151.831055
